measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,value,upper,lower
1,Deaths,194,Lesotho,2,Female,22,All ages,294,All causes,1,Number,2021,17756.168890969802,20392.150404054806,15218.194233782371
1,Deaths,194,Lesotho,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,194,Lesotho,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,194,Lesotho,1,Male,22,All ages,294,All causes,3,Rate,2021,2204.1623085429505,2466.985354658189,1929.3905282298167
1,Deaths,194,Lesotho,2,Female,22,All ages,294,All causes,3,Rate,2021,1840.344238472957,2113.5514500125055,1577.2949812584282
1,Deaths,380,Palau,1,Male,22,All ages,294,All causes,1,Number,2021,111.02389528647417,133.97232918000648,91.05659980884899
1,Deaths,380,Palau,2,Female,22,All ages,294,All causes,1,Number,2021,84.08876147217521,100.77215858689999,69.60984500135179
1,Deaths,380,Palau,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,380,Palau,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,380,Palau,1,Male,22,All ages,294,All causes,3,Rate,2021,1114.0969805001243,1344.3787666149187,913.7301716885975
1,Deaths,380,Palau,2,Female,22,All ages,294,All causes,3,Rate,2021,1034.1145340594164,1239.285155338343,856.0543783647057
1,Deaths,182,Malawi,1,Male,22,All ages,294,All causes,1,Number,2021,96214.48011282757,108722.58835894585,84075.88899564778
1,Deaths,182,Malawi,2,Female,22,All ages,294,All causes,1,Number,2021,76753.70349496181,89766.89327413455,66406.12905182777
1,Deaths,182,Malawi,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,182,Malawi,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,182,Malawi,1,Male,22,All ages,294,All causes,3,Rate,2021,1015.660017393545,1147.6982035783633,887.5225306997503
1,Deaths,182,Malawi,2,Female,22,All ages,294,All causes,3,Rate,2021,769.4806341036551,899.9420589865119,665.7428627469907
1,Deaths,14,Maldives,1,Male,22,All ages,294,All causes,1,Number,2021,992.8771321945246,1182.848213929776,835.6453097579438
1,Deaths,14,Maldives,2,Female,22,All ages,294,All causes,1,Number,2021,593.0063707223019,683.9464149766378,511.4980953572715
1,Deaths,14,Maldives,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,14,Maldives,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,14,Maldives,1,Male,22,All ages,294,All causes,3,Rate,2021,311.54370234268225,371.1525826590524,262.2077044637597
1,Deaths,14,Maldives,2,Female,22,All ages,294,All causes,3,Rate,2021,298.72605220815046,344.5369604023453,257.66638316541645
1,Deaths,94,Switzerland,1,Male,22,All ages,294,All causes,1,Number,2021,34285.65639580921,34879.9882255472,33766.60476380313
1,Deaths,94,Switzerland,2,Female,22,All ages,294,All causes,1,Number,2021,35453.093986146465,36041.84252798817,34871.724568667465
1,Deaths,94,Switzerland,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,94,Switzerland,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,94,Switzerland,1,Male,22,All ages,294,All causes,3,Rate,2021,770.4221555429239,783.7771983657432,758.7587102656422
1,Deaths,94,Switzerland,2,Female,22,All ages,294,All causes,3,Rate,2021,792.6785567012168,805.8421001874183,779.679999482556
1,Deaths,149,Palestine,1,Male,22,All ages,294,All causes,1,Number,2021,11055.833081589994,12246.788376524119,9919.851096985782
1,Deaths,149,Palestine,2,Female,22,All ages,294,All causes,1,Number,2021,8421.031630925825,9242.948818487583,7630.579602905449
1,Deaths,149,Palestine,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,149,Palestine,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,149,Palestine,1,Male,22,All ages,294,All causes,3,Rate,2021,422.43644492007576,467.94209945898825,379.03128607514503
1,Deaths,149,Palestine,2,Female,22,All ages,294,All causes,3,Rate,2021,334.37634631985344,367.0124505645039,302.98963829468596
1,Deaths,51,Poland,1,Male,22,All ages,294,All causes,1,Number,2021,267345.38001264236,269451.1502018056,265198.59756331943
1,Deaths,51,Poland,2,Female,22,All ages,294,All causes,1,Number,2021,250011.77022977738,252537.9198980858,247563.95028421978
1,Deaths,51,Poland,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,51,Poland,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,51,Poland,1,Male,22,All ages,294,All causes,3,Rate,2021,1444.530958462671,1455.908937874585,1432.9313800110647
1,Deaths,51,Poland,2,Female,22,All ages,294,All causes,3,Rate,2021,1267.0989432072051,1279.901866734185,1254.693007025372
1,Deaths,160,Afghanistan,1,Male,22,All ages,294,All causes,1,Number,2021,153129.15916440543,170213.5386588349,138130.48366795172
1,Deaths,160,Afghanistan,2,Female,22,All ages,294,All causes,1,Number,2021,118724.5075299266,135191.05256565564,104679.45712268891
1,Deaths,160,Afghanistan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,160,Afghanistan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,160,Afghanistan,1,Male,22,All ages,294,All causes,3,Rate,2021,959.6474114728585,1066.7137641382376,865.6519883004513
1,Deaths,160,Afghanistan,2,Female,22,All ages,294,All causes,3,Rate,2021,777.7369395350387,885.6054883902578,685.7310449931134
1,Deaths,95,United Kingdom,1,Male,22,All ages,294,All causes,1,Number,2021,352432.6053490931,354731.8578369431,349875.43052267894
1,Deaths,95,United Kingdom,2,Female,22,All ages,294,All causes,1,Number,2021,333772.40419696545,336167.55297603505,331390.7657067651
1,Deaths,95,United Kingdom,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,95,United Kingdom,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,95,United Kingdom,1,Male,22,All ages,294,All causes,3,Rate,2021,1058.1953238844985,1065.0989366437746,1050.5172872823346
1,Deaths,95,United Kingdom,2,Female,22,All ages,294,All causes,3,Rate,2021,966.2427435012631,973.1764956577646,959.3481024828227
1,Deaths,36,Kazakhstan,1,Male,22,All ages,294,All causes,1,Number,2021,98303.86890763836,105548.9012966041,91355.3802728412
1,Deaths,36,Kazakhstan,2,Female,22,All ages,294,All causes,1,Number,2021,83164.63370180926,88867.4909615793,77703.61811234574
1,Deaths,36,Kazakhstan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,36,Kazakhstan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,36,Kazakhstan,1,Male,22,All ages,294,All causes,3,Rate,2021,1069.4158693275097,1148.2322241327452,993.8255177323392
1,Deaths,36,Kazakhstan,2,Female,22,All ages,294,All causes,3,Rate,2021,851.8151469911562,910.2267575372748,795.8806037844976
1,Deaths,145,Kuwait,1,Male,22,All ages,294,All causes,1,Number,2021,8726.536527887401,10282.832182440661,7364.311886471854
1,Deaths,145,Kuwait,2,Female,22,All ages,294,All causes,1,Number,2021,3338.181858709766,3706.0583835885404,2960.105889347336
1,Deaths,145,Kuwait,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,145,Kuwait,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,145,Kuwait,1,Male,22,All ages,294,All causes,3,Rate,2021,355.23714200398774,418.5903427463407,299.78412386358065
1,Deaths,145,Kuwait,2,Female,22,All ages,294,All causes,3,Rate,2021,152.18215727630073,168.95303601716085,134.9463028300299
1,Deaths,129,Honduras,1,Male,22,All ages,294,All causes,1,Number,2021,39941.1229095882,45349.50363438827,35780.411110342844
1,Deaths,129,Honduras,2,Female,22,All ages,294,All causes,1,Number,2021,33029.27847753826,38830.85319992112,28662.410690385317
1,Deaths,129,Honduras,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,129,Honduras,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,129,Honduras,1,Male,22,All ages,294,All causes,3,Rate,2021,813.3993039384457,923.5407520630913,728.6665814995831
1,Deaths,129,Honduras,2,Female,22,All ages,294,All causes,3,Rate,2021,635.2077131315991,746.7816009618481,551.2256151723037
1,Deaths,522,Sudan,1,Male,22,All ages,294,All causes,1,Number,2021,146091.50814697304,179702.38747548254,119270.09882421044
1,Deaths,522,Sudan,2,Female,22,All ages,294,All causes,1,Number,2021,99436.22349384522,121948.72982666717,82120.28245828784
1,Deaths,522,Sudan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,522,Sudan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,522,Sudan,1,Male,22,All ages,294,All causes,3,Rate,2021,662.3270624043204,814.7068636182418,540.7283091871415
1,Deaths,522,Sudan,2,Female,22,All ages,294,All causes,3,Rate,2021,465.4874803717704,570.8745262742873,384.4269424742639
1,Deaths,80,France,1,Male,22,All ages,294,All causes,1,Number,2021,322362.8967768796,324642.5882408422,320218.4084992545
1,Deaths,80,France,2,Female,22,All ages,294,All causes,1,Number,2021,320352.4905216378,322924.2125334225,317699.3342186157
1,Deaths,80,France,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,80,France,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,80,France,1,Male,22,All ages,294,All causes,3,Rate,2021,1001.6042802086961,1008.6874425412419,994.9412037219092
1,Deaths,80,France,2,Female,22,All ages,294,All causes,3,Rate,2021,936.5602326977199,944.0787400827217,928.8036496897464
1,Deaths,127,El Salvador,1,Male,22,All ages,294,All causes,1,Number,2021,28812.022901699234,33107.31676341464,24808.867944785183
1,Deaths,127,El Salvador,2,Female,22,All ages,294,All causes,1,Number,2021,23212.99050712054,26439.731245313647,20173.171939113687
1,Deaths,127,El Salvador,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,127,El Salvador,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,127,El Salvador,1,Male,22,All ages,294,All causes,3,Rate,2021,953.058940252862,1095.140883956984,820.64051777967
1,Deaths,127,El Salvador,2,Female,22,All ages,294,All causes,3,Rate,2021,677.3325948359411,771.4857663711967,588.6336313022694
1,Deaths,210,Liberia,1,Male,22,All ages,294,All causes,1,Number,2021,21701.208276549878,26764.17213067086,17921.79156311743
1,Deaths,210,Liberia,2,Female,22,All ages,294,All causes,1,Number,2021,17774.696697102063,22310.49986597572,14541.242951316915
1,Deaths,210,Liberia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,210,Liberia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,210,Liberia,1,Male,22,All ages,294,All causes,3,Rate,2021,783.8086096307668,966.6737574390406,647.3028758660795
1,Deaths,210,Liberia,2,Female,22,All ages,294,All causes,3,Rate,2021,660.5743866344336,829.1418422277401,540.4071195788407
1,Deaths,195,Namibia,1,Male,22,All ages,294,All causes,1,Number,2021,14827.708764828363,17214.949855871862,12892.655299014797
1,Deaths,195,Namibia,2,Female,22,All ages,294,All causes,1,Number,2021,11930.042222089456,14007.06412048634,9987.511054497114
1,Deaths,195,Namibia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,195,Namibia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,195,Namibia,1,Male,22,All ages,294,All causes,3,Rate,2021,1258.4805373522297,1461.0942046891548,1094.2456468451567
1,Deaths,195,Namibia,2,Female,22,All ages,294,All causes,3,Rate,2021,952.158301573473,1117.9291853886782,797.1213668454817
1,Deaths,16,Philippines,1,Male,22,All ages,294,All causes,1,Number,2021,515349.11456499045,594622.606927402,448244.14764258073
1,Deaths,16,Philippines,2,Female,22,All ages,294,All causes,1,Number,2021,365065.60829428874,413750.9155669481,319952.02403685235
1,Deaths,16,Philippines,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,16,Philippines,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,16,Philippines,1,Male,22,All ages,294,All causes,3,Rate,2021,897.5478657071466,1035.6130177877767,780.6757917337615
1,Deaths,16,Philippines,2,Female,22,All ages,294,All causes,3,Rate,2021,653.8634838965635,741.063000653601,573.0612261559515
1,Deaths,81,Germany,1,Male,22,All ages,294,All causes,1,Number,2021,508001.3345700092,510867.13419912476,504978.0322548212
1,Deaths,81,Germany,2,Female,22,All ages,294,All causes,1,Number,2021,500230.1093206107,503486.9244185717,496813.81912507775
1,Deaths,81,Germany,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,81,Germany,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,81,Germany,1,Male,22,All ages,294,All causes,3,Rate,2021,1194.496610111275,1201.235151349822,1187.3877225531544
1,Deaths,81,Germany,2,Female,22,All ages,294,All causes,3,Rate,2021,1167.579065553352,1175.1807453761062,1159.605157466177
1,Deaths,212,Mauritania,1,Male,22,All ages,294,All causes,1,Number,2021,13316.413805619626,15990.339189975815,11208.898473373441
1,Deaths,212,Mauritania,2,Female,22,All ages,294,All causes,1,Number,2021,11684.421385686292,14175.194548419588,9899.817967835706
1,Deaths,212,Mauritania,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,212,Mauritania,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,212,Mauritania,1,Male,22,All ages,294,All causes,3,Rate,2021,615.941890740519,739.6225363693272,518.4601664972738
1,Deaths,212,Mauritania,2,Female,22,All ages,294,All causes,3,Rate,2021,522.9625376464785,634.4426880868281,443.088601121473
1,Deaths,15,Myanmar,1,Male,22,All ages,294,All causes,1,Number,2021,280495.21699171426,337177.22160215146,230042.8540943233
1,Deaths,15,Myanmar,2,Female,22,All ages,294,All causes,1,Number,2021,230346.09083748798,276394.34076773556,191852.16708063325
1,Deaths,15,Myanmar,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,15,Myanmar,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,15,Myanmar,1,Male,22,All ages,294,All causes,3,Rate,2021,1030.0469797661374,1238.197151744991,844.7735744586316
1,Deaths,15,Myanmar,2,Female,22,All ages,294,All causes,3,Rate,2021,789.1708865703296,946.9332262321041,657.2898382385831
1,Deaths,161,Bangladesh,1,Male,22,All ages,294,All causes,1,Number,2021,636905.0419713852,748074.6738250992,540129.60621935
1,Deaths,161,Bangladesh,2,Female,22,All ages,294,All causes,1,Number,2021,458153.1027446276,538008.5129744405,389062.6457987987
1,Deaths,161,Bangladesh,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,161,Bangladesh,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,161,Bangladesh,1,Male,22,All ages,294,All causes,3,Rate,2021,786.5134746911638,923.7967550350668,667.0055744200528
1,Deaths,161,Bangladesh,2,Female,22,All ages,294,All causes,3,Rate,2021,547.6511143458583,643.1058960267302,465.0641679509142
1,Deaths,113,Guyana,1,Male,22,All ages,294,All causes,1,Number,2021,5040.507671486248,6865.831723698636,3640.140631504831
1,Deaths,113,Guyana,2,Female,22,All ages,294,All causes,1,Number,2021,3597.5456000639724,4722.778116260111,2694.1248922331733
1,Deaths,113,Guyana,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,113,Guyana,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,113,Guyana,1,Male,22,All ages,294,All causes,3,Rate,2021,1336.3907368485252,1820.3392424569274,965.1111629663696
1,Deaths,113,Guyana,2,Female,22,All ages,294,All causes,3,Rate,2021,928.2389951617151,1218.5715763911562,695.138313955552
1,Deaths,435,South Sudan,1,Male,22,All ages,294,All causes,1,Number,2021,66913.19237294926,83311.82134337527,53910.8236322693
1,Deaths,435,South Sudan,2,Female,22,All ages,294,All causes,1,Number,2021,48194.714668502915,59865.96518091656,39385.05125430536
1,Deaths,435,South Sudan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,435,South Sudan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,435,South Sudan,1,Male,22,All ages,294,All causes,3,Rate,2021,1379.443086325157,1717.5075928335996,1111.3938866215688
1,Deaths,435,South Sudan,2,Female,22,All ages,294,All causes,3,Rate,2021,999.5206562225694,1241.5732557938172,816.815133066658
1,Deaths,135,Brazil,1,Male,22,All ages,294,All causes,1,Number,2021,1001118.9979878496,1013052.1818284993,990610.8180314562
1,Deaths,135,Brazil,2,Female,22,All ages,294,All causes,1,Number,2021,795802.3010873314,803482.0742867468,788227.6543131837
1,Deaths,135,Brazil,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,135,Brazil,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,135,Brazil,1,Male,22,All ages,294,All causes,3,Rate,2021,930.8371129552748,941.9325475808487,921.0666421993667
1,Deaths,135,Brazil,2,Female,22,All ages,294,All causes,3,Rate,2021,705.4631947789957,712.2711637042358,698.7484183762234
1,Deaths,176,Comoros,1,Male,22,All ages,294,All causes,1,Number,2021,3080.0972700732477,3563.1241680095077,2669.995121997642
1,Deaths,176,Comoros,2,Female,22,All ages,294,All causes,1,Number,2021,2778.7557033919757,3248.9280808899775,2390.486182741611
1,Deaths,176,Comoros,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,176,Comoros,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,176,Comoros,1,Male,22,All ages,294,All causes,3,Rate,2021,828.9975474215372,959.0025695415912,718.6199699825955
1,Deaths,176,Comoros,2,Female,22,All ages,294,All causes,3,Rate,2021,745.315717062743,871.4249904509211,641.1743649302438
1,Deaths,216,Senegal,1,Male,22,All ages,294,All causes,1,Number,2021,61782.61746631931,71317.05488739029,53698.288670436144
1,Deaths,216,Senegal,2,Female,22,All ages,294,All causes,1,Number,2021,49238.07656487433,57763.009130028935,43012.58320245165
1,Deaths,216,Senegal,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,216,Senegal,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,216,Senegal,1,Male,22,All ages,294,All causes,3,Rate,2021,775.7961500772633,895.5188188109371,674.2823034160403
1,Deaths,216,Senegal,2,Female,22,All ages,294,All causes,3,Rate,2021,623.5996997196044,731.5678771677203,544.7538945570466
1,Deaths,128,Guatemala,1,Male,22,All ages,294,All causes,1,Number,2021,64754.64736209813,71740.25490232265,58734.893773848555
1,Deaths,128,Guatemala,2,Female,22,All ages,294,All causes,1,Number,2021,48116.00182038719,52574.91417362513,43691.47109765544
1,Deaths,128,Guatemala,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,128,Guatemala,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,128,Guatemala,1,Male,22,All ages,294,All causes,3,Rate,2021,847.7041148091823,939.1528138218873,768.8994251880423
1,Deaths,128,Guatemala,2,Female,22,All ages,294,All causes,3,Rate,2021,591.938674163917,646.7936614182921,537.5066608892481
1,Deaths,146,Lebanon,1,Male,22,All ages,294,All causes,1,Number,2021,28865.859174304118,32008.597659998784,26502.760256229594
1,Deaths,146,Lebanon,2,Female,22,All ages,294,All causes,1,Number,2021,20760.71138927709,22587.246244776376,19166.560150530342
1,Deaths,146,Lebanon,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,146,Lebanon,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,146,Lebanon,1,Male,22,All ages,294,All causes,3,Rate,2021,1042.8763956323498,1156.4184095590965,957.5014872562281
1,Deaths,146,Lebanon,2,Female,22,All ages,294,All causes,3,Rate,2021,748.8036866724271,814.6837043648835,691.3053523280881
1,Deaths,179,Ethiopia,1,Male,22,All ages,294,All causes,1,Number,2021,436171.9480614757,486689.91477423016,395534.8686178587
1,Deaths,179,Ethiopia,2,Female,22,All ages,294,All causes,1,Number,2021,300441.5395560725,336267.5195268541,270470.77211421484
1,Deaths,179,Ethiopia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,179,Ethiopia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,179,Ethiopia,1,Male,22,All ages,294,All causes,3,Rate,2021,794.3968874487226,886.4049033131324,720.3848617591074
1,Deaths,179,Ethiopia,2,Female,22,All ages,294,All causes,3,Rate,2021,556.0442273065602,622.3494039468743,500.57562516646806
1,Deaths,69,Singapore,1,Male,22,All ages,294,All causes,1,Number,2021,12888.73954546879,13148.079259688358,12632.628577880409
1,Deaths,69,Singapore,2,Female,22,All ages,294,All causes,1,Number,2021,10858.554718782507,11083.19832204936,10654.38750031165
1,Deaths,69,Singapore,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,69,Singapore,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,69,Singapore,1,Male,22,All ages,294,All causes,3,Rate,2021,442.2926801779923,451.19223601695614,433.50392268327874
1,Deaths,69,Singapore,2,Female,22,All ages,294,All causes,3,Rate,2021,385.9843807077367,393.96969038591425,378.7269362850477
1,Deaths,102,United States of America,1,Male,22,All ages,294,All causes,1,Number,2021,1822648.352410423,1848707.3485669554,1798375.864069714
1,Deaths,102,United States of America,2,Female,22,All ages,294,All causes,1,Number,2021,1648599.5881057081,1669268.6503098859,1627494.745048963
1,Deaths,102,United States of America,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,102,United States of America,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,102,United States of America,1,Male,22,All ages,294,All causes,3,Rate,2021,1115.0059815305317,1130.9475846098046,1100.157275442643
1,Deaths,102,United States of America,2,Female,22,All ages,294,All causes,3,Rate,2021,974.4758785482569,986.6932190689639,962.0009509626109
1,Deaths,48,Hungary,1,Male,22,All ages,294,All causes,1,Number,2021,76507.86548584262,77617.42911086643,75440.00794123438
1,Deaths,48,Hungary,2,Female,22,All ages,294,All causes,1,Number,2021,77915.22761339507,79303.78024366965,76474.90200932696
1,Deaths,48,Hungary,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,48,Hungary,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,48,Hungary,1,Male,22,All ages,294,All causes,3,Rate,2021,1672.2637253040466,1696.5159115238753,1648.9231259512783
1,Deaths,48,Hungary,2,Female,22,All ages,294,All causes,3,Rate,2021,1551.4154202673978,1579.063699409312,1522.7362593279643
1,Deaths,396,San Marino,1,Male,22,All ages,294,All causes,1,Number,2021,136.30591659288936,169.28186182497575,108.65703756995019
1,Deaths,396,San Marino,2,Female,22,All ages,294,All causes,1,Number,2021,119.75117434986063,153.77224009639505,90.37472373999124
1,Deaths,396,San Marino,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,396,San Marino,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,396,San Marino,1,Male,22,All ages,294,All causes,3,Rate,2021,860.2816853404803,1068.4061926917234,685.778444115294
1,Deaths,396,San Marino,2,Female,22,All ages,294,All causes,3,Rate,2021,708.7655505298451,910.1244058760715,534.8965567420507
1,Deaths,47,Czechia,1,Male,22,All ages,294,All causes,1,Number,2021,72884.68035014039,74189.76014001104,71636.09719309864
1,Deaths,47,Czechia,2,Female,22,All ages,294,All causes,1,Number,2021,65731.9188451201,67229.22440580535,64372.4842090733
1,Deaths,47,Czechia,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,47,Czechia,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,47,Czechia,1,Male,22,All ages,294,All causes,3,Rate,2021,1392.7252827415514,1417.6635497493244,1368.8665881288655
1,Deaths,47,Czechia,2,Female,22,All ages,294,All causes,3,Rate,2021,1217.4513177853141,1245.1836076683871,1192.2725991631196
1,Deaths,17,Sri Lanka,1,Male,22,All ages,294,All causes,1,Number,2021,87158.81945726924,116673.14219556437,57003.727915447314
1,Deaths,17,Sri Lanka,2,Female,22,All ages,294,All causes,1,Number,2021,71294.75647633032,92007.34580582344,50825.96529448783
1,Deaths,17,Sri Lanka,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,17,Sri Lanka,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,17,Sri Lanka,1,Male,22,All ages,294,All causes,3,Rate,2021,811.0403256613993,1085.6804145749263,530.437680780247
1,Deaths,17,Sri Lanka,2,Female,22,All ages,294,All causes,3,Rate,2021,618.689647870837,798.4316826586527,441.06327203995596
1,Deaths,162,Bhutan,1,Male,22,All ages,294,All causes,1,Number,2021,2411.699155259296,2818.1216843383413,2006.7351454320915
1,Deaths,162,Bhutan,2,Female,22,All ages,294,All causes,1,Number,2021,2022.3025840728985,2341.939486615676,1702.6314886025928
1,Deaths,162,Bhutan,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,162,Bhutan,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,162,Bhutan,1,Male,22,All ages,294,All causes,3,Rate,2021,614.4340647914279,717.9792545056071,511.2604653357309
1,Deaths,162,Bhutan,2,Female,22,All ages,294,All causes,3,Rate,2021,554.978899718094,642.6966022417319,467.25181365638105
1,Deaths,114,Haiti,1,Male,22,All ages,294,All causes,1,Number,2021,69515.19032577114,89460.46323853171,53351.48416670148
1,Deaths,114,Haiti,2,Female,22,All ages,294,All causes,1,Number,2021,61888.53792246814,76110.22137565918,49456.23452856544
1,Deaths,114,Haiti,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,114,Haiti,2,Female,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
1,Deaths,114,Haiti,1,Male,22,All ages,294,All causes,3,Rate,2021,1103.1255345908885,1419.6339083915054,846.6262440885729
1,Deaths,114,Haiti,2,Female,22,All ages,294,All causes,3,Rate,2021,943.081977339613,1159.7976051822966,753.6336293709461
1,Deaths,30,Vanuatu,1,Male,22,All ages,294,All causes,1,Number,2021,1372.0032391609886,1643.3945854217745,1162.8493923039605
1,Deaths,30,Vanuatu,2,Female,22,All ages,294,All causes,1,Number,2021,885.8227513593267,1037.3203641483337,757.9601351869835
1,Deaths,30,Vanuatu,1,Male,22,All ages,294,All causes,2,Percent,2021,1.0,1.0,1.0
